period,flow,reporterCode,partnerCode,primaryValue
2016,X,356,528,4868487806.0
2016,X,356,360,3131502893.0
2016,X,356,124,1970163440.0
2016,X,356,192,39260152.0
2016,X,356,76,2300194964.0
2016,X,356,368,973692614.0
2016,X,356,404,2457901527.0
2016,X,356,834,1766864799.0
2016,X,356,276,7178090846.0
2016,X,356,32,510652665.0
2016,X,356,512,2577624332.0
2016,X,356,682,5045149374.0
2016,X,356,214,220990467.0
2016,X,356,170,767224748.0
2016,X,356,616,1140845802.0
2016,X,356,792,4473283093.0
2016,X,356,364,2412534981.0
2016,X,356,702,7354855183.0
2016,X,356,384,383257239.0
2016,X,356,826,8565159173.0
2016,X,356,841,41992468476.0
2016,X,356,380,4463936974.0
2016,X,356,634,769355409.0
2016,X,356,446,1764737.0
2016,X,356,50,5668792875.0
2016,X,356,152,652730218.0
2016,X,356,410,3465416576.0
2016,X,356,554,308684185.0
2016,X,356,24,139803373.0
2016,X,356,784,30041757736.0
2016,X,356,724,3359492733.0
2016,X,356,504,369009752.0
2016,X,356,414,1411588739.0
2016,X,356,484,3375325929.0
2016,X,356,230,830628658.0
2016,X,58,586,392317041.0
2016,X,58,702,1017375816.0
2016,X,58,214,59009691.0
2016,X,58,124,1578320638.0
2016,X,58,826,20610657335.0
2016,X,58,31,25257283.0
2016,X,58,604,144214665.0
2016,X,58,251,39710009576.0
2016,X,58,616,5800143161.0
2016,X,58,784,3534351974.0
2016,X,58,410,1175443433.0
2016,X,58,368,154986847.0
2016,X,58,404,117749848.0
2016,X,58,32,336588628.0
2016,X,58,364,396299501.0
2016,X,58,710,872051931.0
2016,X,58,724,6806863642.0
2016,X,58,634,201218926.0
2016,X,58,76,1847526070.0
2016,X,58,218,70439286.0
2016,X,58,152,344820853.0
2016,X,58,834,76360559.0
2016,X,58,12,668744364.0
2016,X,58,356,8547397630.999999
2016,X,58,704,394519582.0
2016,X,58,170,250030269.0
2016,X,58,682,1345687590.0
2016,X,58,50,175739282.0
2016,X,58,344,2184306658.0
2016,X,58,484,987202472.0
2016,X,58,792,3261890314.0
2016,X,58,528,30132542298.0
2016,X,58,384,202426223.0
2016,X,58,392,3081277055.0
2016,X,58,643,2403307090.0
2016,X,58,360,359495815.0
2016,X,58,496,9950389.0
2016,X,58,512,105064711.0
2016,X,58,504,636845118.0
2016,X,58,458,425942235.0
2016,X,58,288,152724891.0
2016,X,58,144,58161178.0
2016,X,58,818,770343532.0
2016,X,58,380,13115669743.0
2016,X,58,446,3333874.0
2016,X,58,192,37737826.0
2016,X,58,764,850869101.0
2016,X,58,24,156248981.0
2016,X,58,841,18053894733.0
2016,X,58,276,43149232993.0
2016,X,58,554,185491706.0
2016,X,58,376,2224640361.0
2016,X,58,757,4566878123.0
2016,X,58,608,302002516.0
2016,X,58,36,1364335166.0
2016,X,58,156,5861148588.0
2016,X,58,230,158037699.0
2016,X,58,414,180811240.0
2016,X,230,356,67653113.0
2016,X,230,792,27408634.0
2016,X,230,392,57391476.0
2016,X,230,12,786893.0
2016,X,230,276,130443761.0
2016,X,230,24,228611.0
2016,X,230,710,12558601.0
2016,X,230,512,425408.0
2016,X,230,528,17835730.0
2016,X,230,586,65474818.0
2016,X,230,368,2159743.0
2016,X,230,704,43105103.0
2016,X,230,484,1950330.0
2016,X,230,604,142537.0
2016,X,230,31,899.0
2016,X,230,144,2667611.0
2016,X,230,384,175048.0
2016,X,230,702,6629889.0
2016,X,230,834,334118.0
2016,X,230,682,153000450.0
2016,X,230,634,412284.0
2016,X,230,724,4856188.0
2016,X,230,764,5040534.0
2016,X,230,152,241765.0
2016,X,230,554,4461119.0
2016,X,230,251,32004644.0
2016,X,230,784,87568703.0
2016,X,230,458,5016012.0
2016,X,230,58,46490793.0
2016,X,230,757,112299726.0
2016,X,230,364,2222347.0
2016,X,230,170,15931.0
2016,X,230,288,172923.0
2016,X,230,36,17784584.0
2016,X,230,410,46753408.0
2016,X,230,643,12095006.0
2016,X,230,608,857824.0
2016,X,230,414,1014624.0
2016,X,230,380,51439288.0
2016,X,230,32,13066.0
2016,X,230,50,1922657.0
2016,X,230,616,418675.0
2016,X,230,76,450267.0
2016,X,230,504,432110.0
2016,X,230,344,21575225.0
2016,X,230,818,6408265.0
2016,X,230,404,29907559.0
2016,X,230,360,28189125.0
2016,X,230,376,64932898.0
2016,X,230,156,349391031.0
2016,X,230,124,12254279.0
2016,X,230,826,32912602.0
2016,X,230,841,177307084.0
2016,M,841,616,6142117679.0
2016,M,841,218,6493997005.0
2016,M,841,24,2976766381.0
2016,M,841,276,116259433241.0
2016,M,841,704,43747875466.0
2016,M,841,170,14435553847.0
2016,M,841,410,71887628102.0
2016,M,841,360,20126720294.0
2016,M,841,156,481310447998.0
2016,M,841,380,46607024610.0
2016,M,841,702,18061581094.0
2016,M,841,392,135071040323.00002
2016,M,841,484,296199943735.0
2016,M,841,608,10373585588.0
2016,M,841,512,1193351422.0
2016,M,841,214,4788622687.0
2016,M,841,76,27047003993.0
2016,M,841,58,17451672614.0
2016,M,841,230,247087098.0
2016,M,841,404,570507408.0
2016,M,841,757,36834114609.0
2016,M,841,710,6922227710.0
2016,M,841,604,6551437683.0
2016,M,841,634,1188793804.0
2016,M,841,376,22631629192.0
2016,M,841,124,282919218117.0
2016,M,841,458,37309226826.0
2016,M,841,528,16676762852.0
2016,M,841,826,55147156285.0
2016,M,841,554,4215797241.0000005
2016,M,841,356,47731926317.0
